0.5,0.004597
0.92463,0.0023602
0.25882,0.0018091
0.7078,0.0010335
0.76216,0.00034111
0.6674,1.5319e-05
0.81692,7.9386e-05
0.55048,0.00031819
0.91097,0.00046613
0.29892,0.0003998
0.77161,0.00019521
0.64869,2.7883e-05
0.83861,1.5173e-05
0.49806,0.0001308
0.92009,0.00024784
0.27081,0.00025759
0.72692,0.00015743
0.73068,3.9498e-05
0.72417,1.2413e-06
0.7351,6.1658e-05
0.71666,0.00015324
0.74741,0.00018868
0.69489,0.00013809
0.78032,4.964e-05
0.63086,7.2704e-07
0.85704,2.8022e-05
0.45092,9.8637e-05
0.91119,0.00014431
0.29796,0.00012398
0.76989,NaN
