0.54,0.014161
0.92827,0.0027561
0.2478,3.6209e-05
0.68602,0.00071594
0.79337,0.00087575
0.60417,6.0056e-05
0.88013,0.00027847
0.38852,0.00054379
0.87479,8.285e-05
0.40312,0.00012868
0.88561,0.00039215
0.37319,0.00010283
0.86091,5.7882e-05
0.4407,0.00029736
0.90729,0.00011912
0.30965,2.1813e-05
0.78666,0.00022822
0.61782,0.00013116
0.86912,4.937e-06
0.41863,0.00017364
0.89579,0.00013861
0.34368,1.4782e-08
0.83009,0.00012903
0.5192,0.00014139
0.91882,2.8954e-06
0.27449,9.2301e-05
0.73296,0.00013964
0.72044,1.0793e-05
0.74122,6.2469e-05
0.70594,NaN
