0.0083003
0.003237
0.0013548
0.00014027
0.00011719
0.00058434
0.00062272
0.00022139
1.3791e-07
0.00018767
0.00038293
0.00026084
3.3385e-05
4.0699e-05
0.00021799
0.00025231
9.4344e-05
2.6291e-07
9.8533e-05
